xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.125000000  0.026698391  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.048721026  0.126925161  0.004676431  0.004608426  0.000000929  0.000000000  0.005351178  0.000001435  0.000000000  0.003738095  0.000000000 
 0.375000000  0.077204674  0.255129366  0.012453651  0.012160953  0.000008574  0.000000000  0.015064537  0.000014305  0.000000000  0.010340354  0.012158020 
 0.500000000  0.110220419  0.384416022  0.024036736  0.023339235  0.000039744  0.000000000  0.030537790  0.000065162  0.000000000  0.020475214  0.023331646 
 0.560967240  0.125000000  0.447149110  0.031189367  0.030307964  0.000075064  0.008795641  0.040128016  0.000117990  0.000000000  0.027351459  0.030290259 
 0.625000000  0.147188316  0.514917213  0.040415520  0.040024281  0.000130662  0.008795641  0.051626412  0.000186264  0.000000000  0.037664243  0.040010670 
 0.750000000  0.185337583  0.645609089  0.062275785  0.064358119  0.000323834  0.008795641  0.080421115  0.000401049  0.000000000  0.061169367  0.064337944 
 0.875000000  0.223187531  0.776213907  0.088853939  0.094261483  0.000716435  0.008795641  0.118462132  0.000868718  0.000000000  0.090438882  0.094234437 
 0.968433971  0.250000000  0.873418925  0.111817772  0.120535365  0.001198295  0.017268224  0.152516871  0.001491561  0.000000000  0.116717403  0.120520368 
 1.000000000  0.261134045  0.906891020  0.120567772  0.130560666  0.001395761  0.017268224  0.163786463  0.001735799  0.000000000  0.131619904  0.130526077 
 1.125000000  0.300485208  1.037938775  0.158826735  0.173942594  0.002408741  0.017268224  0.214760057  0.003003097  0.000000000  0.174677112  0.173901254 
 1.250000000  0.340579617  1.169211627  0.202323739  0.223298102  0.004010176  0.017268224  0.281455341  0.005268757  0.000000000  0.224161070  0.223252390 
 1.354973114  0.375000000  1.279683874  0.242939497  0.269827767  0.005915514  0.025518650  0.345228028  0.008251911  0.000000000  0.271326154  0.269826665 
 1.375000000  0.382591316  1.301101256  0.251364406  0.279511167  0.006323573  0.025518650  0.355832812  0.008900482  0.000000000  0.285671503  0.279461429 
