xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.625761442  1.875000000  1.863861014  0.236983778  0.261390684  0.004809427  0.328008045  0.379733994  0.018800186  0.000000000  0.271772528  3.394254949 
 0.687500000  1.937500000  1.951712591  0.257918959  0.284536096  0.005711974  0.347828011  0.418509690  0.023285514  0.000000000  0.297372015  0.000000000 

 0.125000000  0.032750987  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.056868608  0.127305380  0.004345876  0.004282259  0.000000745  0.000000000  0.004972552  0.000001271  0.000000000  0.003595479  0.000000000 
 0.375000000  0.085516057  0.255546076  0.011254235  0.010993451  0.000006843  0.000000000  0.013598565  0.000012585  0.000000000  0.009558208  0.000003641 
 0.500000000  0.116406135  0.384306307  0.021093747  0.020499856  0.000031534  0.000000000  0.026770291  0.000056615  0.000000000  0.018291586  0.000015256 
 0.540071821  0.125000000  0.425289295  0.024896573  0.024212827  0.000048283  0.009229222  0.031866459  0.000083957  0.000000000  0.022024765  0.000016664 
 0.625000000  0.150425786  0.513941798  0.034658293  0.034586431  0.000101881  0.009229222  0.043995150  0.000157242  0.000000000  0.033095661  0.000041746 
 0.750000000  0.184225258  0.643430810  0.052129635  0.054388392  0.000250987  0.009229222  0.066812538  0.000341021  0.000000000  0.052282826  0.000091099 
 0.875000000  0.217615771  0.772813677  0.072738164  0.078226408  0.000548955  0.009229222  0.096124895  0.000710016  0.000000000  0.075591023  0.000179676 
 0.995725658  0.250000000  0.897807368  0.095691792  0.105343139  0.001046056  0.010106121  0.130545570  0.001341368  0.000000000  0.102279507  0.000320785 
 1.000000000  0.251400961  0.902305445  0.096600908  0.106419053  0.001067384  0.010106121  0.130432933  0.001367038  0.000000000  0.103841593  0.000432897 
 1.125000000  0.288098657  1.032581002  0.125383393  0.140283258  0.001843001  0.010106121  0.129670413  0.002244619  0.000000000  0.137405699  0.000526635 
 1.250000000  0.326393718  1.163315511  0.157575903  0.178451296  0.003079138  0.010106121  0.177345378  0.003663711  0.000000000  0.175513421  0.000800366 
 1.375000000  0.367901397  1.295026890  0.193483162  0.221522257  0.004895791  0.010106121  0.232944835  0.005806003  0.000000000  0.218576958  0.001201277 
 1.395811877  0.375000000  1.317016078  0.199853915  0.229301489  0.005266774  0.043989948  0.242728344  0.006250820  0.000000000  0.226628638  0.001563882 
 1.500000000  0.416080706  1.429010673  0.234420468  0.271326373  0.007436366  0.043989948  0.292279594  0.008704982  0.000000000  0.288229091  0.001752699 
 1.625000000  0.472417390  1.566119469  0.280767396  0.326658916  0.010935889  0.043989948  0.360763889  0.012540605  0.000000000  0.344517482  0.002475495 
 1.678906511  0.500000000  1.626672854  0.302493128  0.352841022  0.012850303  0.074584804  0.393990173  0.014679180  0.000000000  0.371910332  0.003117167 
 1.750000000  0.541952630  1.709221671  0.333442676  0.390055105  0.015768990  0.074584804  0.439299262  0.017765217  0.000000000  0.420380087  0.003492444 
 1.867080668  0.625000000  1.852765213  0.389898985  0.456896287  0.021909076  0.078694765  0.524297387  0.024100167  0.000000000  0.490289423  0.004899446 
 1.875000000  0.631474528  1.862994355  0.394024125  0.461790963  0.022390880  0.078694765  0.530257028  0.024572921  0.000000000  0.496122094  0.004911656 
 1.937500000  0.687500000  1.946929470  0.428054189  0.502095722  0.026458466  0.115535600  0.578601591  0.028415451  0.000000000  0.540039439  0.005833213 

