xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.125000000  0.028105398  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.050730445  0.127031070  0.004602564  0.004533086  0.000000901  0.000000000  0.005278938  0.000001441  0.000000000  0.003708462  0.000000000 
 0.375000000  0.079392773  0.255275092  0.012177556  0.011878435  0.000008392  0.000000000  0.014791903  0.000014602  0.000000000  0.010166683  0.011862655 
 0.500000000  0.111984778  0.384454187  0.023337760  0.022621253  0.000039391  0.000000000  0.029845327  0.000067640  0.000000000  0.019968660  0.022581991 
 0.555347800  0.125000000  0.441311685  0.029511218  0.028623786  0.000070941  0.009044392  0.038213018  0.000116955  0.000000000  0.025940511  0.028530699 
 0.625000000  0.148290104  0.514754573  0.039024697  0.038705116  0.000131689  0.009044392  0.050217728  0.000196297  0.000000000  0.036628351  0.038630281 
 0.750000000  0.185351571  0.645133070  0.059778663  0.062169519  0.000332736  0.009044392  0.077894501  0.000437050  0.000000000  0.059390260  0.062029638 
 0.875000000  0.222017077  0.775399563  0.084804700  0.090989898  0.000747931  0.009044392  0.114200965  0.000947823  0.000000000  0.087697783  0.090760732 
 0.974350753  0.250000000  0.878615919  0.107763687  0.118026143  0.001307169  0.015495256  0.148874171  0.001660666  0.000000000  0.114735632  0.117810587 
 1.000000000  0.258865944  0.905754247  0.114434354  0.125897816  0.001485962  0.015495256  0.157337943  0.001876088  0.000000000  0.126236025  0.125546432 
 1.125000000  0.297450070  1.036573721  0.150156991  0.167750367  0.002627747  0.015495256  0.203862746  0.003216809  0.000000000  0.167872414  0.167255262 
 1.250000000  0.337009348  1.167684119  0.190576507  0.215462487  0.004467048  0.015495256  0.266238297  0.005490258  0.000000000  0.215753363  0.214795190 
 1.365029010  0.375000000  1.288824380  0.232044838  0.265051382  0.006942905  0.019319252  0.332459884  0.008702376  0.000000000  0.265818394  0.264465950 
 1.375000000  0.378809599  1.299498352  0.235951821  0.269738007  0.007190147  0.019319252  0.336418912  0.009014733  0.000000000  0.272628985  0.268861259 
 1.500000000  0.426385520  1.433246130  0.288428429  0.332180772  0.010871415  0.019319252  0.391649060  0.013626006  0.000000000  0.335782212  0.331072902 
 1.625000000  0.481217817  1.569743679  0.347056047  0.401860851  0.016216440  0.019319252  0.485249862  0.020595804  0.000000000  0.407164275  0.400491464 
 1.663614163  0.500000000  1.612683450  0.366549088  0.425426379  0.018259763  0.065588338  0.515779867  0.023316519  0.000000000  0.431962500  0.424170480 
 1.750000000  0.548043004  1.711530014  0.413380701  0.481815562  0.023510076  0.065588338  0.587085375  0.030085904  0.000000000  0.507261095  0.480147920 
