xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.391124504  1.500000000  1.419847569  0.141138488  0.154854780  0.001600733  0.232487677  0.213567921  0.005286636  0.000000000  0.159178936  4.786179727 
 0.451342794  1.625000000  1.558596416  0.167325279  0.183845767  0.002252325  0.251808039  0.255508673  0.007648539  0.000000000  0.188519235  4.168496580 
 0.500000000  1.709735552  1.656308428  0.187047376  0.205685819  0.002841941  0.251808039  0.289264021  0.010049692  0.000000000  0.210999538  3.883388086 
 0.527325305  1.750000000  1.704969481  0.197339674  0.217091308  0.003169537  0.286461393  0.307128305  0.011468930  0.000000000  0.224867710  3.672945716 
 0.625000000  1.874474966  1.863191994  0.232272090  0.255326509  0.004444057  0.286461393  0.368396037  0.017301989  0.000000000  0.264760525  3.316541346 
 0.625500361  1.875000000  1.863917267  0.232437964  0.255508829  0.004450637  0.325894706  0.368700990  0.017334365  0.000000000  0.264971195  3.431472768 
 0.687500000  1.937500000  1.951952517  0.252983182  0.278135422  0.005286292  0.345277356  0.406032570  0.021430132  0.000000000  0.290020550  3.168789891 

 0.125000000  0.032433177  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.056517924  0.127299156  0.004369797  0.004305300  0.000000757  0.000000000  0.005002714  0.000001289  0.000000000  0.003607478  0.000000000 
 0.375000000  0.085242513  0.255557107  0.011336216  0.011071009  0.000006961  0.000000000  0.013708897  0.000012789  0.000000000  0.009616689  0.000003540 
 0.500000000  0.116283953  0.384353733  0.021281908  0.020676223  0.000032155  0.000000000  0.027036756  0.000057685  0.000000000  0.018440310  0.000014759 
 0.540436038  0.125000000  0.425718484  0.025166802  0.024468165  0.000049465  0.009312189  0.032248455  0.000085909  0.000000000  0.022253171  0.000015813 
 0.625000000  0.150499079  0.514043264  0.035020412  0.034940257  0.000104308  0.009312189  0.044514435  0.000160751  0.000000000  0.033433790  0.000040037 
 0.750000000  0.184496410  0.643584063  0.052744233  0.055033758  0.000257811  0.009312189  0.067713754  0.000349857  0.000000000  0.052911801  0.000086875 
 0.875000000  0.218043115  0.773007327  0.073667458  0.079244381  0.000565164  0.009312189  0.097522681  0.000730520  0.000000000  0.076595953  0.000170399 
 0.994002874  0.250000000  0.896226346  0.096624272  0.106378464  0.001069569  0.010560793  0.131966014  0.001370990  0.000000000  0.103335289  0.000302701 
 1.000000000  0.251969300  0.902538529  0.097919269  0.107911859  0.001100437  0.010560793  0.132414488  0.001408116  0.000000000  0.105564335  0.000413064 
 1.125000000  0.288739495  1.032834528  0.127173501  0.142350661  0.001904208  0.010560793  0.144437491  0.002318383  0.000000000  0.139713757  0.000495015 
 1.250000000  0.327056923  1.163575590  0.159890544  0.181167714  0.003185092  0.010560793  0.192984062  0.003791119  0.000000000  0.178483767  0.000748320 
 1.375000000  0.368538130  1.295278629  0.196372984  0.224962644  0.005067513  0.010560793  0.249581337  0.006014997  0.000000000  0.222284289  0.001118884 
 1.393997460  0.375000000  1.315345001  0.202275743  0.232177869  0.005417527  0.045544324  0.258659541  0.006435410  0.000000000  0.229756711  0.001464918 
 1.500000000  0.416679424  1.429247208  0.237973240  0.275620575  0.007700362  0.045544324  0.309983936  0.009023543  0.000000000  0.293573150  0.001628023 
 1.625000000  0.472908427  1.566311794  0.285043715  0.331864142  0.011327983  0.045544324  0.379744321  0.013011348  0.000000000  0.350799633  0.002292386 
 1.678095669  0.500000000  1.625919708  0.306761040  0.358061629  0.013279564  0.076936985  0.413000816  0.015197481  0.000000000  0.378214921  0.002891497 
 1.750000000  0.542295377  1.709341118  0.338520322  0.396285052  0.016333839  0.076936985  0.459602968  0.018438396  0.000000000  0.428057628  0.003227485 
 1.866898839  0.625000000  1.852538162  0.395718559  0.464062549  0.022678974  0.081201284  0.545888839  0.025009817  0.000000000  0.498952996  0.004525850 
 1.875000000  0.631601646  1.862988546  0.399998196  0.469144864  0.023188674  0.081201284  0.552108983  0.025512282  0.000000000  0.505012996  0.004533376 
 1.937500000  0.687500000  1.946838865  0.434515623  0.510060819  0.027396084  0.118552275  0.601429799  0.029507638  0.000000000  0.549590028  0.005384484 

