xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.101313112  0.375000000  0.255115026  0.008508541  0.008402759  0.000002717  0.007931515  0.006597832  0.000001979  0.000000000  0.007643299 12.708089322 
 0.124757762  0.500000000  0.382294630  0.014898583  0.014700930  0.000010825  0.007991363  0.013275060  0.000012598  0.000000000  0.013493757  8.902543783 
 0.125000000  0.501538578  0.383852160  0.014985946  0.014787589  0.000010988  0.007991363  0.013276020  0.000012784  0.000000000  0.013581637  7.851205191 
 0.150969178  0.625000000  0.510015233  0.023239035  0.023358351  0.000026920  0.035334816  0.015543827  0.000083226  0.000000000  0.023036870  6.228462228 
 0.175591050  0.750000000  0.637417103  0.033239537  0.034094271  0.000054627  0.060570408  0.029835553  0.000205057  0.000000000  0.033427852  5.059354710 
 0.200490787  0.875000000  0.764872966  0.044349738  0.046122823  0.000102716  0.079786031  0.046464365  0.000381982  0.000000000  0.045070844  4.241855609 
 0.227387246  1.000000000  0.892733904  0.056708387  0.059626585  0.000177055  0.089248860  0.065690078  0.000646327  0.000000000  0.058122504  3.802596199 
 0.250000000  1.094791908  0.990185648  0.067041094  0.070996624  0.000257043  0.089248860  0.082348683  0.000913504  0.000000000  0.069258604  3.451140929 
 0.258545241  1.125000000  1.021579119  0.070643926  0.074947514  0.000283694  0.134340776  0.088644560  0.001023890  0.000000000  0.075374253  3.021308460 
 0.294705319  1.250000000  1.151704255  0.086757912  0.092451111  0.000410789  0.166016381  0.114195096  0.001548716  0.000000000  0.092636649  2.681277209 
 0.335902251  1.375000000  1.283318036  0.104455080  0.111639202  0.000602209  0.181296076  0.141360587  0.002243178  0.000000000  0.111578673  2.451007165 
 0.375000000  1.475480068  1.391136764  0.120229526  0.128821775  0.000812521  0.181296076  0.165591474  0.002994780  0.000000000  0.128667897  2.319391272 
 0.386098757  1.500000000  1.418051619  0.124404192  0.133367958  0.000868217  0.221304112  0.172105070  0.003208275  0.000000000  0.134511326  2.070229281 
 0.447245862  1.625000000  1.557206097  0.147264712  0.157933625  0.001201657  0.239251084  0.206043634  0.004460678  0.000000000  0.159371385  1.858459003 
 0.500000000  1.714852494  1.661400481  0.165611244  0.177636661  0.001533117  0.239251084  0.234429593  0.005804498  0.000000000  0.179613582  1.808636819 
 0.524482521  1.750000000  1.704234358  0.173515415  0.186135196  0.001683816  0.269859376  0.246869545  0.006453166  0.000000000  0.189814240  1.629844475 
 0.624427692  1.875000000  1.864278218  0.204299533  0.218836023  0.002359401  0.270024405  0.295340495  0.009475403  0.000000000  0.224005920  1.458929404 
 0.625000000  1.875640474  1.865137138  0.204470823  0.219023229  0.002363477  0.270024405  0.295530850  0.009496513  0.000000000  0.224214919  1.460164414 
 0.687500000  1.937500000  1.953073768  0.222399239  0.238662957  0.002794311  0.286840153  0.316023910  0.011906414  0.000000000  0.247290053  0.000000000 

