xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.375000000  1.437829646  1.355948046  0.154469618  0.173187405  0.002500334  0.186823666  0.243166458  0.007916897  0.000000000  0.179486524  0.208832551 
 0.401246243  1.500000000  1.423431512  0.169220692  0.190347665  0.003026239  0.237286659  0.271055959  0.009897291  0.000000000  0.203106556  0.875000000 
 0.459972334  1.625000000  1.561539273  0.201768522  0.227650791  0.004361776  0.257587039  0.329600535  0.015149907  0.000000000  0.240906409  0.000000000 
 0.500000000  1.697969771  1.644766682  0.222737802  0.251802532  0.005386482  0.257587039  0.369371147  0.019417202  0.000000000  0.265986833  0.000000000 
 0.533327067  1.750000000  1.706555339  0.239028032  0.270555206  0.006236780  0.299011140  0.401118731  0.023276007  0.000000000  0.289505914  2.887458801 
 0.625000000  1.871527940  1.858782035  0.280985016  0.318211786  0.008751297  0.299011140  0.484933767  0.035685363  0.000000000  0.339277016  0.000000000 
 0.628098193  1.875000000  1.863435421  0.282306542  0.319717491  0.008836925  0.347710967  0.487710124  0.036142309  0.000000000  0.341038831  0.179613268 
 0.687500000  1.937500000  1.949660850  0.307096686  0.347960054  0.010479497  0.371960064  0.540492703  0.045202816  0.000000000  0.372051824  0.750000000 

 0.125000000  0.035485605  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.059817269  0.127346103  0.004151676  0.004095668  0.000000649  0.000000000  0.004725072  0.000001120  0.000000000  0.003496376  0.000000000 
 0.375000000  0.087764681  0.255432237  0.010595135  0.010371662  0.000005865  0.000000000  0.012702044  0.000010850  0.000000000  0.009087488  0.000459131 
 0.500000000  0.117370026  0.383890310  0.019594450  0.019098042  0.000026430  0.000000000  0.024626044  0.000047706  0.000000000  0.017106755  0.000473488 
 0.537141156  0.125000000  0.421807087  0.022777435  0.022214508  0.000038949  0.008555798  0.028846457  0.000068383  0.000000000  0.020237070  0.000539391 
 0.625000000  0.149772151  0.513091455  0.031797612  0.031778382  0.000082214  0.008555798  0.039849577  0.000128596  0.000000000  0.030425145  0.000575153 
 0.750000000  0.181949825  0.642166638  0.047311751  0.049268004  0.000196298  0.008555798  0.059677866  0.000270111  0.000000000  0.047312494  0.000668704 
 0.875000000  0.214052511  0.771223146  0.065487687  0.070155750  0.000420535  0.008555798  0.085113521  0.000549447  0.000000000  0.067651928  0.000832702 
 1.000000000  0.246884150  0.900462910  0.086435550  0.094708607  0.000806514  0.008555798  0.116087136  0.001044134  0.000000000  0.091674470  0.001056075 
 1.012683189  0.250000000  0.913523224  0.088722081  0.097447990  0.000857974  0.030254521  0.119439928  0.001110583  0.000000000  0.094492293  0.001315599 
 1.125000000  0.282791871  1.030529091  0.111034610  0.124047776  0.001409384  0.030254521  0.149381047  0.001768401  0.000000000  0.137391498  0.001347096 
 1.250000000  0.320895584  1.161207677  0.139189924  0.157161877  0.002297752  0.030254521  0.188482845  0.002774897  0.000000000  0.170285478  0.001581527 
 1.375000000  0.362615775  1.292986182  0.170663103  0.194448772  0.003620952  0.030254521  0.236043975  0.004301416  0.000000000  0.207540220  0.001864637 
 1.410483017  0.375000000  1.330568273  0.180261611  0.206007183  0.004092809  0.056034253  0.250528470  0.004854922  0.000000000  0.219460080  0.002494840 
 1.500000000  0.411127886  1.427100725  0.206505218  0.237506402  0.005471384  0.056034253  0.287019631  0.006372063  0.000000000  0.264835350  0.002988260 
 1.625000000  0.468355993  1.564578201  0.247263228  0.285603733  0.008008385  0.056034253  0.345445867  0.009064132  0.000000000  0.313722395  0.005571979 
 1.685425241  0.500000000  1.632787826  0.268808594  0.311243020  0.009588575  0.080696277  0.377903816  0.010781786  0.000000000  0.340520362  0.016411745 
 1.750000000  0.539126120  1.708291155  0.293737351  0.340862754  0.011544297  0.080696277  0.413540481  0.012781314  0.000000000  0.378722313  0.026672630 
 1.868530436  0.625000000  1.854659824  0.344362695  0.400137565  0.016118892  0.083681391  0.488193303  0.017347655  0.000000000  0.440712840  0.041783851 
 1.875000000  0.630431917  1.863107368  0.347360923  0.403656870  0.016410519  0.083681391  0.492254347  0.017622813  0.000000000  0.444883282  0.074618778 
 1.937500000  0.687500000  1.947741971  0.377595823  0.439096449  0.019417212  0.116541471  0.532626457  0.020341351  0.000000000  0.483564836  0.076332000 

