xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 1.937500000  0.687500000  1.945613268  0.523746259  0.613688999  0.038911050  0.114880551  0.748368955  0.048392816  0.000000000  0.648024958  0.000000000 

 0.049654795  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.075656765  0.250000000  0.127675771  0.003567810  0.003534100  0.000000353  0.004255745  0.002488140  0.000000154  0.000000000  0.003200239  0.000000000 
 0.100940612  0.375000000  0.255207229  0.008642582  0.008526964  0.000002950  0.008043808  0.006673342  0.000002020  0.000000000  0.007744428  0.000000000 
 0.124730122  0.500000000  0.382450857  0.015177845  0.014960491  0.000011910  0.008110913  0.013457444  0.000013075  0.000000000  0.013722132  0.000000000 
 0.125000000  0.501695018  0.384167225  0.015276464  0.015058242  0.000012110  0.008110913  0.013474414  0.000013293  0.000000000  0.013821355  0.000000000 
 0.151307343  0.625000000  0.510247338  0.023739172  0.023881385  0.000030487  0.035625818  0.017366662  0.000087643  0.000000000  0.023529428 15.406115456 
 0.176212075  0.750000000  0.637704177  0.034024610  0.035006393  0.000063396  0.061074266  0.032010476  0.000217184  0.000000000  0.034300246 13.910587634 
 0.201304498  0.875000000  0.765197822  0.045465324  0.047496622  0.000120663  0.080412771  0.049156557  0.000409703  0.000000000  0.046396768 12.499126585 
 0.228317111  1.000000000  0.893083245  0.058197206  0.061530170  0.000209416  0.089737753  0.069125096  0.000703537  0.000000000  0.059969642 11.135185662 
 0.250000000  1.091037159  0.986666961  0.068401533  0.072858683  0.000300521  0.089737753  0.085805594  0.000991222  0.000000000  0.071089397  9.951057285 
 0.259599064  1.125000000  1.021960255  0.072569326  0.077470782  0.000336924  0.135831844  0.093188184  0.001131984  0.000000000  0.078242235  7.781446542 
 0.295743727  1.250000000  1.152081109  0.089177250  0.095679230  0.000494492  0.168137339  0.119831571  0.001735438  0.000000000  0.096213042  6.968575679 
 0.336869384  1.375000000  1.283672597  0.107402789  0.115620227  0.000727433  0.183537580  0.148340390  0.002548201  0.000000000  0.115907125  6.170394852 
 0.375000000  1.473402780  1.389204824  0.123284474  0.133071570  0.000975078  0.183537580  0.173362415  0.003419666  0.000000000  0.133280500  5.525464463 
 0.386986719  1.500000000  1.418378332  0.127939410  0.138185424  0.001048574  0.224593859  0.180784010  0.003695036  0.000000000  0.139874404  5.116279735 
 0.447948100  1.625000000  1.557451298  0.151457548  0.163681053  0.001456315  0.242889604  0.216416386  0.005194547  0.000000000  0.165675561  4.430298217 
 0.500000000  1.714009430  1.660563271  0.170131719  0.183904235  0.001851529  0.242889604  0.246306830  0.006808003  0.000000000  0.186448429  4.119619014 
 0.524964217  1.750000000  1.704364336  0.178445846  0.192918730  0.002037914  0.274348834  0.259793305  0.007614020  0.000000000  0.197289579  3.967893396 
 0.624578744  1.875000000  1.864201922  0.210082457  0.226809573  0.002852369  0.274474105  0.311210966  0.011288021  0.000000000  0.232695121  3.559966880 
 0.625000000  1.875472897  1.864835237  0.210212361  0.226952647  0.002855982  0.274474105  0.311498487  0.011307161  0.000000000  0.232854726  4.148413627 
 0.687500000  1.937500000  1.952889831  0.228678244  0.247338493  0.003376766  0.291801644  0.353731309  0.014280456  0.000000000  0.256831157  0.000000000 

