xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.044634321  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.070464751  0.250000000  0.127640946  0.003765873  0.003723816  0.000000444  0.004707087  0.002590940  0.000000149  0.000000000  0.003307115  0.000000000 
 0.097007382  0.375000000  0.255427922  0.009285068  0.009133094  0.000003833  0.009110529  0.007062118  0.000002216  0.000000000  0.008199182  0.000000000 
 0.122867328  0.500000000  0.383074845  0.016584201  0.016282006  0.000016199  0.009645457  0.014414689  0.000015489  0.000000000  0.014820684  0.000000000 
 0.125000000  0.512295357  0.395553791  0.017398727  0.017086353  0.000018349  0.009645457  0.015377743  0.000017734  0.000000000  0.015635817  0.127819518 
 0.151378386  0.625000000  0.511304194  0.026247922  0.026387568  0.000045011  0.037464315  0.029609787  0.000103406  0.000000000  0.025755042  0.127726017 
 0.178517471  0.750000000  0.639216390  0.038063847  0.039399723  0.000099207  0.063164286  0.045884703  0.000266764  0.000000000  0.038329182  0.015462580 
 0.205665313  0.875000000  0.767130444  0.051416204  0.054302760  0.000197599  0.082154481  0.065513688  0.000534941  0.000000000  0.052770066  0.112850350 
 0.234359729  1.000000000  0.895381641  0.066432853  0.071285688  0.000355923  0.089682531  0.089162487  0.000979134  0.000000000  0.069239196  0.128017195 
 0.250000000  1.065143867  0.962376727  0.074978075  0.081055489  0.000470009  0.089682531  0.103550318  0.001287326  0.000000000  0.078975685  0.128020351 
 0.267025461  1.125000000  1.024607129  0.083581624  0.090852977  0.000588402  0.138918118  0.119496843  0.001690008  0.000000000  0.094351122  0.128348189 
 0.303544536  1.250000000  1.154832483  0.103308247  0.113100257  0.000902485  0.173083419  0.152335849  0.002766725  0.000000000  0.116326515  0.061613311 
 0.344775746  1.375000000  1.286456997  0.125086384  0.137690794  0.001363509  0.187740063  0.188649387  0.004299953  0.000000000  0.140680794  0.067695441 
 0.375000000  1.455453246  1.372400178  0.140460916  0.155181761  0.001754728  0.187740063  0.214866770  0.005622196  0.000000000  0.158289347  0.130266072 
 0.394397443  1.500000000  1.420986946  0.149682907  0.165660475  0.001998822  0.234167851  0.230982087  0.006518230  0.000000000  0.172245761  0.131648074 
 0.454115309  1.625000000  1.559519338  0.177785482  0.197154536  0.002837671  0.253886847  0.277856059  0.009639162  0.000000000  0.204121759  0.081426187 
 0.500000000  1.706077136  1.652679989  0.197998075  0.219849223  0.003560097  0.253886847  0.313768854  0.012604218  0.000000000  0.227549479  0.053065072 
