xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.100984683  0.375000000  0.255196552  0.008626800  0.008512099  0.000002929  0.008030466  0.006664258  0.000002015  0.000000000  0.007732534  0.000000000 
 0.124733793  0.500000000  0.382432633  0.015144901  0.014929412  0.000011812  0.008096609  0.013435418  0.000013019  0.000000000  0.013695204  0.000000000 
 0.125000000  0.501674155  0.384127820  0.015242028  0.015025691  0.000012008  0.008096609  0.013449978  0.000013233  0.000000000  0.013792925  0.000000000 
 0.151268028  0.625000000  0.510220141  0.023680059  0.023820707  0.000030168  0.035590965  0.017117056  0.000087139  0.000000000  0.023471200 15.406115456 
 0.176139513  0.750000000  0.637670488  0.033931681  0.034903399  0.000062619  0.061014205  0.031720844  0.000215830  0.000000000  0.034200785 13.910587634 
 0.201209344  0.875000000  0.765159689  0.045333160  0.047343607  0.000119072  0.080338390  0.048809030  0.000406688  0.000000000  0.046248227 12.499126585 
 0.228208387  1.000000000  0.893042246  0.058020737  0.061319819  0.000206543  0.089680163  0.068696870  0.000697492  0.000000000  0.059764744 11.135185662 
 0.250000000  1.091476734  0.987078766  0.068240852  0.072658797  0.000296826  0.089680163  0.085385976  0.000983559  0.000000000  0.070892041  9.951057285 
 0.259475770  1.125000000  1.021915523  0.072340977  0.077193141  0.000332208  0.135655681  0.092641365  0.001120908  0.000000000  0.077922008  7.781446542 
 0.295622232  1.250000000  1.152036876  0.088890230  0.095325514  0.000487113  0.167886911  0.119170411  0.001716678  0.000000000  0.095816289  6.968575679 
 0.336756201  1.375000000  1.283630962  0.107053035  0.115185100  0.000716386  0.183273430  0.147543911  0.002518349  0.000000000  0.115428936  6.170394852 
 0.375000000  1.473646973  1.389431782  0.122922590  0.132612151  0.000960963  0.183273430  0.172503684  0.003379874  0.000000000  0.132776060  5.525464463 
 0.386882704  1.500000000  1.418339924  0.127519905  0.137659535  0.001032653  0.224205574  0.179822794  0.003648896  0.000000000  0.139282026  5.116279735 
 0.447865750  1.625000000  1.557422388  0.150959994  0.163054573  0.001433876  0.242460298  0.215289829  0.005126650  0.000000000  0.164980906  4.430298217 
 0.500000000  1.714108836  1.660661745  0.169595681  0.183223866  0.001823636  0.242460298  0.245052812  0.006717698  0.000000000  0.185698317  4.119619014 
 0.524907597  1.750000000  1.704348860  0.177860793  0.192179800  0.002006706  0.273818696  0.258433667  0.007509497  0.000000000  0.196467051  3.967893396 
 0.624560865  1.875000000  1.864210593  0.209396337  0.225941960  0.002808949  0.273948813  0.309582112  0.011128259  0.000000000  0.231740044  3.559966880 
 0.625000000  1.875492788  1.864870653  0.209531282  0.226090503  0.002812658  0.273948813  0.309867641  0.011147892  0.000000000  0.231905759  4.148413627 
 0.687500000  1.937500000  1.952911237  0.227933376  0.246394618  0.003325510  0.291215612  0.350089933  0.014073499  0.000000000  0.255783988  0.000000000 

