xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.047181220  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.073341498  0.250000000  0.127708105  0.003681264  0.003642502  0.000000401  0.004442438  0.002546323  0.000000152  0.000000000  0.003264967  0.000000000 
 0.099417374  0.375000000  0.255398948  0.009002911  0.008866767  0.000003420  0.008475629  0.006886489  0.000002133  0.000000000  0.008008808  0.000000000 
 0.124237241  0.500000000  0.382839231  0.015946460  0.015684488  0.000014170  0.008667490  0.013976452  0.000014390  0.000000000  0.014338261  0.000000000 
 0.125000000  0.504613232  0.387515096  0.016233785  0.015968790  0.000014843  0.008667490  0.014252882  0.000015094  0.000000000  0.014627073  0.000000000 
 0.151840378  0.625000000  0.510857626  0.025116066  0.025276318  0.000038018  0.036512443  0.026337080  0.000097996  0.000000000  0.024829199 15.118593071 
 0.177717285  0.750000000  0.638507986  0.036213579  0.037404498  0.000081897  0.062334181  0.041885997  0.000246648  0.000000000  0.036569316 13.522453624 
 0.203596965  0.875000000  0.766158908  0.048627474  0.051125027  0.000159508  0.081759319  0.060362859  0.000478505  0.000000000  0.049867399 12.028407260 
 0.231189598  1.000000000  0.894168100  0.062486803  0.066613616  0.000281546  0.090420778  0.082231871  0.000846706  0.000000000  0.064869488 10.603575174 
 0.250000000  1.079008159  0.975384603  0.072082304  0.077427835  0.000389031  0.090420778  0.098191108  0.001158722  0.000000000  0.075557692  9.662549449 
 0.263000683  1.125000000  1.023178612  0.078203927  0.084303367  0.000458133  0.138829204  0.109278121  0.001405181  0.000000000  0.086293321  7.427424290 
 0.299198950  1.250000000  1.153314366  0.096323905  0.104469018  0.000687756  0.172565716  0.138868894  0.002217248  0.000000000  0.106217835  6.641123538 
 0.340241594  1.375000000  1.284879934  0.116216691  0.126587392  0.001023194  0.187984673  0.170946922  0.003338955  0.000000000  0.128090886  5.853986949 
 0.375000000  1.465931801  1.382228479  0.132158342  0.144404374  0.001347821  0.187984673  0.197060455  0.004449410  0.000000000  0.145904385  5.298510364 
 0.390126852  1.500000000  1.419503991  0.138632237  0.151635728  0.001483401  0.231965062  0.207807598  0.004942861  0.000000000  0.155344849  4.786179727 
 0.450502090  1.625000000  1.558321027  0.164260710  0.179883400  0.002080086  0.251151757  0.248272922  0.007093039  0.000000000  0.183934985  4.168496580 
 0.500000000  1.710823134  1.657395006  0.183820274  0.201435533  0.002627973  0.251151757  0.281287822  0.009320592  0.000000000  0.206100180  3.883388086 
 0.526737725  1.750000000  1.704826354  0.193634390  0.212258686  0.002920411  0.285192069  0.298062036  0.010581589  0.000000000  0.219218317  3.672945716 
 0.625000000  1.874749499  1.863627841  0.227927817  0.249617118  0.004091913  0.285192069  0.357145216  0.015897324  0.000000000  0.258200101  3.316541346 
