xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.150971988  0.625000000  0.510017156  0.023243141  0.023362732  0.000026957  0.035337179  0.015556681  0.000083263  0.000000000  0.023040912  6.231521401 
 0.175596202  0.750000000  0.637419479  0.033245973  0.034102122  0.000054718  0.060574515  0.029851415  0.000205163  0.000000000  0.033435287  5.062331232 
 0.200497541  0.875000000  0.764875655  0.044358877  0.046134807  0.000102903  0.079791164  0.046484712  0.000382228  0.000000000  0.045082342  4.244650698 
 0.227394970  1.000000000  0.892736797  0.056720577  0.059643316  0.000177391  0.089252902  0.065717054  0.000646849  0.000000000  0.058138675  3.804941804 
 0.250000000  1.094760749  0.990156440  0.067052280  0.071013449  0.000257507  0.089252902  0.082376717  0.000914256  0.000000000  0.069275079  3.453477918 
 0.258553994  1.125000000  1.021582275  0.070659681  0.074969779  0.000284246  0.134353037  0.088681574  0.001024901  0.000000000  0.075399200  3.023536454 
 0.294713946  1.250000000  1.151707377  0.086777703  0.092479705  0.000411660  0.166033830  0.114242205  0.001550491  0.000000000  0.092667951  2.683339802 
 0.335910287  1.375000000  1.283320973  0.104479190  0.111674546  0.000603511  0.181314556  0.141420504  0.002246135  0.000000000  0.111616707  2.452668812 
 0.375000000  1.475462893  1.391120780  0.120254559  0.128859897  0.000814229  0.181314556  0.165660304  0.002999039  0.000000000  0.128708825  2.321166243 
 0.386106128  1.500000000  1.418054323  0.124433106  0.133410777  0.000870091  0.221331184  0.172181682  0.003213105  0.000000000  0.134558458  2.071873522 
 0.447251686  1.625000000  1.557208120  0.147299005  0.157984780  0.001204305  0.239281037  0.206136806  0.004468084  0.000000000  0.159426916  1.859915853 
 0.500000000  1.714845544  1.661393563  0.165648247  0.177692661  0.001536442  0.239281037  0.234538974  0.005814821  0.000000000  0.179674020  1.809946331 
 0.524486506  1.750000000  1.704235420  0.173555743  0.186195610  0.001687497  0.269896301  0.246988859  0.006465095  0.000000000  0.189880177  1.631079022 
 0.624428933  1.875000000  1.864277566  0.204346843  0.218907110  0.002364528  0.270061014  0.295490004  0.009494287  0.000000000  0.224082647  1.459968369 
 0.625000000  1.875639102  1.865134637  0.204517803  0.219093973  0.002368604  0.270061014  0.295681884  0.009515404  0.000000000  0.224291262  1.461139498 
 0.687500000  1.937500000  1.953072232  0.222450616  0.238740316  0.002800373  0.286880948  0.316385591  0.011931314  0.000000000  0.247374423  0.000000000 

