xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.037329143  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.061736950  0.250000000  0.127360673  0.004030981  0.003979808  0.000000591  0.005575978  0.002728346  0.000000142  0.000000000  0.003433163  0.000000000 
 0.089177603  0.375000000  0.255337192  0.010191500  0.009990936  0.000005278  0.011247750  0.007642763  0.000002593  0.000000000  0.008798380  0.000000000 
 0.117933049  0.500000000  0.383602057  0.018688582  0.018250368  0.000023416  0.013029600  0.015987206  0.000020420  0.000000000  0.016390544  0.000000000 
 0.125000000  0.535393326  0.419694014  0.021530161  0.021037655  0.000033721  0.013029600  0.019457187  0.000031725  0.000000000  0.019187920  0.000000000 
 0.149304506  0.625000000  0.512538319  0.030091521  0.030094951  0.000070933  0.041424745  0.033584532  0.000130149  0.000000000  0.028832369  0.000000000 
 0.180463397  0.750000000  0.641363303  0.044471911  0.046227409  0.000165670  0.067309283  0.052857044  0.000363200  0.000000000  0.044378702  0.000000000 
 0.211750214  0.875000000  0.770219288  0.061244640  0.065391125  0.000349921  0.085105357  0.077254460  0.000802832  0.000000000  0.062992695  0.000000000 
 0.244026220  1.000000000  0.899319019  0.080535012  0.087849042  0.000664606  0.088429229  0.108087908  0.001608501  0.000000000  0.084911094  0.000000000 
 0.250000000  1.024252977  0.924296869  0.084581514  0.092654672  0.000746219  0.088429229  0.115779012  0.001806528  0.000000000  0.089824322  0.000000000 
 0.279400628  1.125000000  1.029246188  0.103059018  0.114490941  0.001150698  0.140170538  0.155175946  0.003124755  0.000000000  0.124734734  0.000000000 
 0.317378084  1.250000000  1.159888015  0.128900668  0.144642419  0.001858554  0.174773348  0.200934144  0.005546455  0.000000000  0.154617304  0.000000000 
 0.359228599  1.375000000  1.291707838  0.157826403  0.178617582  0.002916262  0.184930535  0.254316399  0.009193864  0.000000000  0.188507915  0.000000000 
 0.375000000  1.419522814  1.338941491  0.168954489  0.191888854  0.003396217  0.184930535  0.276194137  0.010807333  0.000000000  0.202147986  0.000000000 
 0.407971129  1.500000000  1.425910870  0.190753408  0.217808546  0.004396699  0.239405474  0.321290925  0.014669516  0.000000000  0.239045272  0.000000000 
 0.465769184  1.625000000  1.563626575  0.228290354  0.261718355  0.006420764  0.259825926  0.393544616  0.023014190  0.000000000  0.283633953  0.000000000 
 0.500000000  1.689404897  1.636563119  0.249521623  0.286750947  0.007777850  0.259825926  0.436194233  0.028717500  0.000000000  0.309769526  0.000000000 
 0.537335264  1.750000000  1.707736769  0.271180248  0.312255008  0.009258319  0.306311390  0.481281096  0.035582522  0.000000000  0.342440510  0.000000000 
 0.625000000  1.869403177  1.855865850  0.318357752  0.367020722  0.012970648  0.306311390  0.582188185  0.054567389  0.000000000  0.399711187  0.000000000 
 0.629777936  1.875000000  1.863224729  0.320763857  0.369821147  0.013174732  0.362309780  0.587609219  0.055697141  0.000000000  0.403017026  0.000000000 
 0.687500000  1.937500000  1.948301674  0.348783852  0.402393399  0.015602562  0.390409982  0.652549961  0.069895589  0.000000000  0.438617261  0.000000000 

 0.125000000  0.037329143  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  2.659334454 
 0.250000000  0.061736950  0.127360673  0.004030981  0.003979808  0.000000591  0.000000000  0.004570527  0.000001025  0.000000000  0.003433163  2.387460495 
 0.375000000  0.089177603  0.255337192  0.010191500  0.009990936  0.000005278  0.000000000  0.012151475  0.000009784  0.000000000  0.008798380  2.309453946 
 0.500000000  0.117933049  0.383602057  0.018688582  0.018250368  0.000023416  0.000000000  0.023329191  0.000042383  0.000000000  0.016390544 10.258359970 
 0.535393326  0.125000000  0.419694014  0.021530161  0.021037655  0.000033721  0.008135431  0.027068501  0.000059546  0.000000000  0.019187920 13.843160463 
 0.625000000  0.149304506  0.512538319  0.030091521  0.030094951  0.000070933  0.008135431  0.037374888  0.000111968  0.000000000  0.028832369 14.384712602 
 0.750000000  0.180463397  0.641363303  0.044471911  0.046227409  0.000165670  0.008135431  0.055474424  0.000230065  0.000000000  0.044378702 13.189367919 
 0.875000000  0.211750214  0.770219288  0.061244640  0.065391125  0.000349921  0.008135431  0.078674506  0.000461105  0.000000000  0.062992695 12.760626951 
 1.000000000  0.244026220  0.899319019  0.080535012  0.087849042  0.000664606  0.008135431  0.106848790  0.000868237  0.000000000  0.084911094 13.155444156 
 1.024252977  0.250000000  0.924296869  0.084581514  0.092654672  0.000746219  0.026145939  0.112723742  0.000974932  0.000000000  0.089824322 10.647646105 
 1.125000000  0.279400628  1.029246188  0.103059018  0.114490941  0.001150698  0.026145939  0.136926885  0.001464231  0.000000000  0.124734734  8.715129471 
 1.250000000  0.317378084  1.159888015  0.128900668  0.144642419  0.001858554  0.026145939  0.171890415  0.002273463  0.000000000  0.154617304  7.290268848 
 1.375000000  0.359228599  1.291707838  0.157826403  0.178617582  0.002916262  0.026145939  0.215014187  0.003505720  0.000000000  0.188507915  6.971229650 
 1.419522814  0.375000000  1.338941491  0.168954489  0.191888854  0.003396217  0.047588744  0.231626237  0.004075359  0.000000000  0.202147986  5.366800419 
 1.500000000  0.407971129  1.425910870  0.190753408  0.217808546  0.004396699  0.047588744  0.261273874  0.005186890  0.000000000  0.239045272  4.692744701 
 1.625000000  0.465769184  1.563626575  0.228290354  0.261718355  0.006420764  0.047588744  0.313886857  0.007347609  0.000000000  0.283633953  4.104343289 
 1.689404897  0.500000000  1.636563119  0.249521623  0.286750947  0.007777850  0.069027860  0.345541664  0.008835958  0.000000000  0.309769526  3.844174844 
