xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.875000000  0.217943321  0.772962052  0.073449254  0.079006110  0.000561403  0.009292766  0.097195360  0.000725747  0.000000000  0.076360686  0.000172549 
 0.994404803  0.250000000  0.896595129  0.096405639  0.106137009  0.001064165  0.010453684  0.131634262  0.001364130  0.000000000  0.103089036  0.000306886 
 1.000000000  0.251836515  0.902484018  0.097609578  0.107562437  0.001092760  0.010453684  0.131950261  0.001398526  0.000000000  0.105160520  0.000417706 
 1.125000000  0.288589769  1.032775237  0.126752906  0.141866855  0.001889989  0.010453684  0.141651382  0.002301130  0.000000000  0.139173032  0.000502324 
 1.250000000  0.326901989  1.163514773  0.159346648  0.180532123  0.003160466  0.010453684  0.189993694  0.003761251  0.000000000  0.177788135  0.000760338 
 1.375000000  0.368389399  1.295219766  0.195693899  0.224157739  0.005027580  0.010453684  0.246357176  0.005965902  0.000000000  0.221416280  0.001137894 
 1.394422194  0.375000000  1.315736141  0.201707629  0.231506978  0.005382719  0.045177786  0.255603000  0.006392253  0.000000000  0.229026424  0.001487889 
 1.500000000  0.416539534  1.429191886  0.237138297  0.274615873  0.007638954  0.045177786  0.306509555  0.008948602  0.000000000  0.292320598  0.001656772 
 1.625000000  0.472793697  1.566266796  0.284038739  0.330646406  0.011236759  0.045177786  0.375971223  0.012900466  0.000000000  0.349327654  0.002334594 
 1.678285563  0.500000000  1.626096004  0.305758666  0.356841568  0.013179923  0.076382376  0.409222186  0.015075516  0.000000000  0.376739003  0.002943633 
 1.750000000  0.542215277  1.709313130  0.337327063  0.394827673  0.016202414  0.076382376  0.455520136  0.018279664  0.000000000  0.426258843  0.003288544 
 1.866941449  0.625000000  1.852591226  0.394351202  0.462386646  0.022499937  0.080610234  0.541505252  0.024795204  0.000000000  0.496923925  0.004611998 
 1.875000000  0.631571927  1.862989806  0.398594362  0.467424735  0.023003065  0.080610234  0.547664015  0.025290588  0.000000000  0.502930346  0.004620552 
 1.937500000  0.687500000  1.946859940  0.432997335  0.508197834  0.027177986  0.117841438  0.596757311  0.029249775  0.000000000  0.547353076  0.005487922 

