xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 1.937500000  0.687500000  1.945119258  0.571987118  0.641390236  0.030920009  0.136892805  0.824038662  0.056287108  0.000000000  0.684677556  0.641372224 

 0.050549299  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.076398753  0.250000000  0.127644797  0.003521738  0.003490875  0.000000328  0.004202268  0.002464517  0.000000154  0.000000000  0.003172646  0.000000000 
 0.101338861  0.375000000  0.255108553  0.008499291  0.008394350  0.000002696  0.007923803  0.006592761  0.000001976  0.000000000  0.007636313 12.678121772 
 0.124759569  0.500000000  0.382283745  0.014879355  0.014683366  0.000010729  0.007983179  0.013262884  0.000012565  0.000000000  0.013478025  8.873401678 
 0.125000000  0.501528299  0.383830841  0.014965987  0.014769306  0.000010890  0.007983179  0.013263014  0.000012749  0.000000000  0.013565169  7.815865564 
 0.150945680  0.625000000  0.509999138  0.023204681  0.023321652  0.000026605  0.035315051  0.015436305  0.000082911  0.000000000  0.023003064  6.205537845 
 0.175547943  0.750000000  0.637397220  0.033185702  0.034028359  0.000053852  0.060536051  0.029702800  0.000204175  0.000000000  0.033365486  5.037057140 
 0.200434263  0.875000000  0.764850463  0.044273308  0.046022125  0.000101132  0.079743077  0.046293949  0.000379910  0.000000000  0.044974273  4.220922899 
 0.227322580  1.000000000  0.892709688  0.056606437  0.059485923  0.000174204  0.089215008  0.065463884  0.000641933  0.000000000  0.057986587  3.785023448 
 0.250000000  1.095052764  0.990430174  0.066947504  0.070854884  0.000253090  0.089215008  0.082113056  0.000907141  0.000000000  0.069119850  3.433633827 
 0.258471958  1.125000000  1.021552690  0.070512160  0.074760273  0.000279002  0.134238175  0.088333808  0.001015358  0.000000000  0.075164683  3.004624193 
 0.294633080  1.250000000  1.151678117  0.086592398  0.092210582  0.000403393  0.165870375  0.113799176  0.001533728  0.000000000  0.092373572  2.665835642 
 0.335834967  1.375000000  1.283293449  0.104253442  0.111341842  0.000591152  0.181141421  0.140856385  0.002218164  0.000000000  0.111258913  2.438562842 
 0.375000000  1.475623841  1.391270563  0.120020131  0.128500798  0.000797999  0.181141421  0.165011108  0.002958671  0.000000000  0.128323568  2.306097083 
 0.386037030  1.500000000  1.418028985  0.124162379  0.133007672  0.000852303  0.221077584  0.171459420  0.003167356  0.000000000  0.134115078  2.057918649 
 0.447197101  1.625000000  1.557189160  0.146977915  0.157503162  0.001179163  0.239000446  0.205257733  0.004397865  0.000000000  0.158904448  1.847552728 
 0.500000000  1.714910657  1.661458390  0.165301759  0.177165286  0.001504869  0.239000446  0.233505581  0.005716844  0.000000000  0.179105239  1.798829278 
 0.524449158  1.750000000  1.704225473  0.173178131  0.185626783  0.001652544  0.269550426  0.245861583  0.006351888  0.000000000  0.189259742  1.620599457 
 0.624417311  1.875000000  1.864283686  0.203903855  0.218237744  0.002315842  0.269718089  0.294076061  0.009314943  0.000000000  0.223360621  1.451147911 
 0.625000000  1.875651951  1.865158081  0.204077890  0.218427801  0.002319918  0.269718089  0.294253178  0.009335985  0.000000000  0.223572822  1.452859049 
 0.687500000  1.937500000  1.953086638  0.221969536  0.238011886  0.002742808  0.286498824  0.312968793  0.011694748  0.000000000  0.246580404  0.000000000 

