xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.046709852  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.072815390  0.250000000  0.127696903  0.003696668  0.003657268  0.000000409  0.004490128  0.002554488  0.000000151  0.000000000  0.003272715  0.000000000 
 0.098982941  0.375000000  0.255406499  0.009054023  0.008914880  0.000003496  0.008589465  0.006918080  0.000002147  0.000000000  0.008043445  0.000000000 
 0.123995796  0.500000000  0.382884508  0.016061362  0.015791922  0.000014544  0.008841884  0.014053734  0.000014575  0.000000000  0.014425437  0.000000000 
 0.125000000  0.506020171  0.388987858  0.016440555  0.016166984  0.000015452  0.008841884  0.014451344  0.000015525  0.000000000  0.014806298  0.000000000 
 0.151763581  0.625000000  0.510940673  0.025318848  0.025476392  0.000039297  0.036673904  0.027399194  0.000098884  0.000000000  0.024995748 15.118593071 
 0.177869202  0.750000000  0.638637593  0.036543790  0.037763364  0.000085051  0.062466561  0.043072585  0.000250003  0.000000000  0.036885553 13.522453624 
 0.203977794  0.875000000  0.766335121  0.049123484  0.051695891  0.000166405  0.081810202  0.061746740  0.000487992  0.000000000  0.050388168 12.028407260 
 0.231769627  1.000000000  0.894387399  0.063186772  0.067451922  0.000294934  0.090271853  0.083923421  0.000869060  0.000000000  0.065652320 10.603575174 
 0.250000000  1.076453470  0.972984343  0.072603246  0.078095942  0.000404359  0.090271853  0.099613909  0.001181373  0.000000000  0.076188507  9.662549449 
 0.263737374  1.125000000  1.023437103  0.079155708  0.085476321  0.000481464  0.138830454  0.111530833  0.001452938  0.000000000  0.087721477  7.427424290 
 0.299987817  1.250000000  1.153587380  0.097557077  0.106012061  0.000726054  0.172652815  0.141695402  0.002309599  0.000000000  0.108009626  6.641123538 
 0.341063992  1.375000000  1.285163412  0.117780446  0.128570863  0.001083687  0.187952168  0.174518836  0.003500887  0.000000000  0.130323678  5.853986949 
 0.375000000  1.464056047  1.380466257  0.133640637  0.146362413  0.001422148  0.187952168  0.200704687  0.004653993  0.000000000  0.148134231  5.298510364 
 0.390903069  1.500000000  1.419771159  0.140578273  0.154139398  0.001574814  0.232371904  0.212339854  0.005209544  0.000000000  0.158324256  4.786179727 
 0.451156002  1.625000000  1.558535045  0.166640118  0.182965217  0.002214281  0.251663044  0.253954182  0.007524062  0.000000000  0.187497723  4.168496580 
 0.500000000  1.709978057  1.656550381  0.186326619  0.204742931  0.002794811  0.251663044  0.287550667  0.009887188  0.000000000  0.209909579  3.883388086 
 0.527194806  1.750000000  1.704937502  0.196511207  0.216017576  0.003114511  0.286179481  0.305171056  0.011270710  0.000000000  0.223609102  3.672945716 
 0.625000000  1.874536143  1.863288716  0.231300961  0.254058676  0.004366351  0.286179481  0.365961043  0.016989015  0.000000000  0.263299908  3.316541346 
 0.625442689  1.875000000  1.863929915  0.231446906  0.254218937  0.004372063  0.325431061  0.366228329  0.017017053  0.000000000  0.263485036  3.431472768 
 0.687500000  1.937500000  1.952005791  0.251907021  0.276731553  0.005193025  0.344718543  0.403238532  0.021028195  0.000000000  0.288413719  3.168789891 

 0.125000000  0.032362659  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.056439885  0.127297733  0.004375146  0.004310458  0.000000759  0.000000000  0.005009432  0.000001292  0.000000000  0.003610155  0.000000000 
 0.375000000  0.085181470  0.255559491  0.011354574  0.011088399  0.000006987  0.000000000  0.013733492  0.000012833  0.000000000  0.009629784  0.000003518 
 0.500000000  0.116256558  0.384364232  0.021324092  0.020715816  0.000032291  0.000000000  0.027096222  0.000057920  0.000000000  0.018473654  0.000014649 
 0.540517449  0.125000000  0.425814339  0.025227502  0.024525582  0.000049727  0.009330752  0.032333923  0.000086340  0.000000000  0.022304490  0.000015628 
 0.625000000  0.150515282  0.514065861  0.035101686  0.035019592  0.000104841  0.009330752  0.044630419  0.000161521  0.000000000  0.033509686  0.000039658 
 0.750000000  0.184556796  0.643618262  0.052882315  0.055178180  0.000259310  0.009330752  0.067915244  0.000351801  0.000000000  0.053052625  0.000085941 
 0.875000000  0.218138349  0.773050564  0.073876372  0.079471973  0.000568730  0.009330752  0.097835408  0.000735056  0.000000000  0.076820699  0.000168353 
 0.993619528  0.250000000  0.895874654  0.096833416  0.106608530  0.001074657  0.010663543  0.132282418  0.001377487  0.000000000  0.103569937  0.000298720 
 1.000000000  0.252096054  0.902590596  0.098215852  0.108245597  0.001107719  0.010663543  0.132858129  0.001417249  0.000000000  0.105950375  0.000408618 
 1.125000000  0.288882421  1.032891159  0.127576343  0.142812656  0.001917695  0.010663543  0.146844574  0.002334836  0.000000000  0.140230471  0.000488068 
 1.250000000  0.327204810  1.163633675  0.160411515  0.181774572  0.003208460  0.010663543  0.195586377  0.003819648  0.000000000  0.179148334  0.000736903 
 1.375000000  0.368680086  1.295334846  0.197023463  0.225731095  0.005105418  0.010663543  0.252407085  0.006061961  0.000000000  0.223113385  0.001100834 
 1.393591555  0.375000000  1.314971222  0.202819357  0.232817096  0.005450406  0.045896151  0.261323643  0.006476569  0.000000000  0.230452959  0.001443024 
 1.500000000  0.416812962  1.429300050  0.238773055  0.276579785  0.007758662  0.045896151  0.313048811  0.009095306  0.000000000  0.294770348  0.001600733 
 1.625000000  0.473017948  1.566354785  0.286006403  0.333026659  0.011414603  0.045896151  0.383094496  0.013117625  0.000000000  0.352206281  0.002252325 
 1.677914144  0.500000000  1.625751231  0.307720875  0.359225571  0.013374029  0.077469302  0.416355322  0.015314315  0.000000000  0.379624515  0.002841941 
 1.750000000  0.542371849  1.709367881  0.339663348  0.397676287  0.016458638  0.077469302  0.463248940  0.018590654  0.000000000  0.429776468  0.003169537 
 1.866858092  0.625000000  1.852487499  0.397028210  0.465662071  0.022848923  0.081768604  0.549821627  0.025215771  0.000000000  0.500891449  0.004444057 
 1.875000000  0.631630025  1.862987398  0.401342883  0.470786811  0.023364917  0.081768604  0.556100635  0.025725074  0.000000000  0.507002841  0.004450637 
 1.937500000  0.687500000  1.946818802  0.435969902  0.511839066  0.027603150  0.119234282  0.605638146  0.029755221  0.000000000  0.551727173  0.005286292 

