xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.540595098  0.125000000  0.425905740  0.025285504  0.024580477  0.000049975  0.009348466  0.032415434  0.000086749  0.000000000  0.022353533  0.000015452 
 0.625000000  0.150530679  0.514087388  0.035179328  0.035095350  0.000105345  0.009348466  0.044740955  0.000162249  0.000000000  0.033582191  0.000039297 
 0.750000000  0.184614322  0.643650866  0.053014271  0.055315943  0.000260726  0.009348466  0.068107334  0.000353637  0.000000000  0.053186977  0.000085051 
 0.875000000  0.218229095  0.773091790  0.074076062  0.079688957  0.000572099  0.009348466  0.098133622  0.000739356  0.000000000  0.077034986  0.000166405 
 0.993254444  0.250000000  0.895539754  0.097033159  0.106827311  0.001079430  0.010761940  0.132583593  0.001383623  0.000000000  0.103793084  0.000294934 
 1.000000000  0.252216868  0.902640249  0.098499409  0.108563743  0.001114603  0.010761940  0.133281282  0.001425923  0.000000000  0.106318713  0.000404359 
 1.125000000  0.289018648  1.032945165  0.127961538  0.143252955  0.001930446  0.010761940  0.148948552  0.002350484  0.000000000  0.140723273  0.000481464 
 1.250000000  0.327345757  1.163689065  0.160909695  0.182352841  0.003230559  0.010761940  0.197876594  0.003846828  0.000000000  0.179781960  0.000726054 
 1.375000000  0.368815370  1.295388453  0.197645502  0.226463272  0.005141279  0.010761940  0.254910418  0.006106778  0.000000000  0.223903726  0.001083687 
 1.393204253  0.375000000  1.314614593  0.203338683  0.233424909  0.005481349  0.046233260  0.263671400  0.006515724  0.000000000  0.231115408  0.001422148 
 1.500000000  0.416940245  1.429350445  0.239537937  0.277493717  0.007813828  0.046233260  0.315780214  0.009163865  0.000000000  0.295912337  0.001574814 
 1.625000000  0.473122338  1.566395794  0.286927040  0.334134215  0.011496580  0.046233260  0.386097845  0.013219258  0.000000000  0.353547789  0.002214281 
 1.677740895  0.500000000  1.625590478  0.308638457  0.360333715  0.013463282  0.077979318  0.419361885  0.015425984  0.000000000  0.380968043  0.002794811 
 1.750000000  0.542444747  1.709393431  0.340756427  0.399001690  0.016576754  0.077979318  0.466534212  0.018736382  0.000000000  0.431415597  0.003114511 
 1.866819189  0.625000000  1.852439202  0.398280498  0.467185597  0.023009711  0.082312184  0.553379869  0.025412992  0.000000000  0.502739591  0.004366351 
 1.875000000  0.631657082  1.862986354  0.402628765  0.472350953  0.023531714  0.082312184  0.559715214  0.025928886  0.000000000  0.508900180  0.004372063 
 1.937500000  0.687500000  1.946799727  0.437360546  0.513532989  0.027799090  0.119887485  0.609458707  0.029992432  0.000000000  0.553764854  0.005193025 

