xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.125000000  0.026894746  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.049003651  0.126940158  0.004665937  0.004597468  0.000000927  0.000000000  0.005342270  0.000001441  0.000000000  0.003733914  0.000000000 
 0.375000000  0.077515444  0.255150619  0.012414252  0.012119010  0.000008583  0.000000000  0.015033424  0.000014436  0.000000000  0.010315631  0.012238017 
 0.500000000  0.110474062  0.384422698  0.023936543  0.023230702  0.000039930  0.000000000  0.030464038  0.000066104  0.000000000  0.020402734  0.023867200 
 0.560177855  0.125000000  0.446328894  0.030946071  0.030055638  0.000075011  0.008833195  0.039890293  0.000119072  0.000000000  0.027147437  0.031001829 
 0.625000000  0.147348938  0.514895544  0.040215211  0.039830466  0.000131954  0.008833195  0.051481662  0.000190006  0.000000000  0.037515868  0.040681426 
 0.750000000  0.185344166  0.645542540  0.061914925  0.064073282  0.000328918  0.008833195  0.080167011  0.000413127  0.000000000  0.060958012  0.062741400 
 0.875000000  0.223025242  0.776098518  0.088266947  0.093883006  0.000731506  0.008833195  0.118031097  0.000896673  0.000000000  0.090165838  0.089454342 
 0.969247803  0.250000000  0.874130584  0.111228830  0.120334321  0.001233948  0.017011331  0.152242460  0.001543614  0.000000000  0.116635323  0.112713996 
 1.000000000  0.260815686  0.906729306  0.119676159  0.130080909  0.001434157  0.017011331  0.163143467  0.001789389  0.000000000  0.131064420  0.121358033 
 1.125000000  0.300055434  1.037743648  0.157563116  0.173374517  0.002494218  0.017011331  0.213651399  0.003093886  0.000000000  0.174065516  0.159658082 
 1.250000000  0.340072883  1.168993015  0.200608290  0.222678141  0.004180590  0.017011331  0.279856235  0.005398104  0.000000000  0.223519648  0.203087915 
 1.356406865  0.375000000  1.280985534  0.241366976  0.269855202  0.006230344  0.024593568  0.344164791  0.008454876  0.000000000  0.271322622  0.244199710 
 1.375000000  0.382055675  1.300872394  0.249109973  0.278846739  0.006635711  0.024593568  0.353823527  0.009061590  0.000000000  0.284600686  0.252016364 
