xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.125000000  0.027888281  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.050422721  0.127014964  0.004613763  0.004544235  0.000000907  0.000000000  0.005291333  0.000001446  0.000000000  0.003712985  0.000000000 
 0.375000000  0.079060867  0.255253583  0.012219230  0.011919367  0.000008455  0.000000000  0.014841295  0.000014649  0.000000000  0.010192959  0.000000000 
 0.500000000  0.111720326  0.384449713  0.023442798  0.022723354  0.000039686  0.000000000  0.029976132  0.000067869  0.000000000  0.020044916  0.000000000 
 0.556209784  0.125000000  0.442206874  0.029760612  0.028865918  0.000072083  0.009008917  0.038538275  0.000118315  0.000000000  0.026150744  0.000000000 
 0.625000000  0.148127230  0.514780716  0.039232715  0.038899096  0.000132696  0.009008917  0.050488747  0.000197126  0.000000000  0.036784109  0.000000000 
 0.750000000  0.185354091  0.645206324  0.060150889  0.062528576  0.000335228  0.009008917  0.078385249  0.000438582  0.000000000  0.059701708  0.000000000 
 0.875000000  0.222198458  0.775523274  0.085406398  0.091574201  0.000753709  0.009008917  0.115025043  0.000952473  0.000000000  0.088230149  0.000000000 
 0.973426240  0.250000000  0.877800595  0.108365127  0.118568022  0.001311105  0.015758486  0.149677624  0.001663382  0.000000000  0.115239757  0.000000000 
 1.000000000  0.259213556  0.905926283  0.115343209  0.126789482  0.001497457  0.015758486  0.158593084  0.001888134  0.000000000  0.127262633  0.000000000 
 1.125000000  0.297911311  1.036779316  0.151438340  0.169002210  0.002647610  0.015758486  0.205971857  0.003243999  0.000000000  0.169258260  0.000000000 
 1.250000000  0.337550618  1.167913883  0.192309351  0.217143481  0.004500040  0.015758486  0.269123469  0.005552908  0.000000000  0.217577364  0.000000000 
 1.363511328  0.375000000  1.287443284  0.233671320  0.266494381  0.006954671  0.020212588  0.335172571  0.008773319  0.000000000  0.267441261  0.000000000 
 1.375000000  0.379384137  1.299740042  0.238221601  0.271940489  0.007240675  0.020212588  0.340125183  0.009139563  0.000000000  0.275375280  0.000000000 
 1.500000000  0.426922638  1.433474514  0.291306561  0.334957037  0.010941997  0.020212588  0.399876368  0.013857854  0.000000000  0.339122188  0.000000000 
 1.625000000  0.481679669  1.569941845  0.350626476  0.405283813  0.016317299  0.020212588  0.494692845  0.021004393  0.000000000  0.411193736  0.000000000 
 1.662767085  0.500000000  1.611917877  0.369907716  0.428538045  0.018325088  0.067448648  0.524872092  0.023730219  0.000000000  0.435680295  0.000000000 
 1.750000000  0.548361652  1.711659698  0.417719969  0.485976121  0.023647507  0.067448648  0.597688883  0.030742350  0.000000000  0.512457093  0.000000000 
 1.863156010  0.625000000  1.848326149  0.486582185  0.567288676  0.032564275  0.075151101  0.704967669  0.042424210  0.000000000  0.598059660  0.136889593 
 1.875000000  0.634020806  1.863214233  0.494230982  0.576351807  0.033624141  0.075151101  0.716486700  0.043776254  0.000000000  0.608941167  0.014734095 
 1.937500000  0.687500000  1.945471599  0.536438005  0.626302768  0.039614996  0.120563072  0.778950065  0.051248548  0.000000000  0.663434928  0.000000000 

 0.049902861  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.075863648  0.250000000  0.127667390  0.003554950  0.003521868  0.000000348  0.004240710  0.002481608  0.000000155  0.000000000  0.003192563  0.000000000 
 0.101052352  0.375000000  0.255180020  0.008602508  0.008489278  0.000002895  0.008010007  0.006650333  0.000002008  0.000000000  0.007714219 21.976460257 
 0.124739173  0.500000000  0.382404489  0.015094228  0.014881716  0.000011654  0.008074737  0.013401692  0.000012934  0.000000000  0.013653778 17.656193619 
 0.125000000  0.501643639  0.384068694  0.015189166  0.014975835  0.000011843  0.008074737  0.013412765  0.000013141  0.000000000  0.013749292 17.371203476 
 0.151207202  0.625000000  0.510178207  0.023589191  0.023727151  0.000029653  0.035537654  0.016743671  0.000086363  0.000000000  0.023381692 13.194718429 
 0.176027496  0.750000000  0.637618574  0.033788905  0.034743949  0.000061363  0.060922173  0.031285621  0.000213734  0.000000000  0.034047056 11.840100822 
 0.201062519  0.875000000  0.765100935  0.045130166  0.047106220  0.000116503  0.080224243  0.048284116  0.000402003  0.000000000  0.046018019 10.675377810 
 0.228040635  1.000000000  0.892979075  0.057749743  0.060993087  0.000201906  0.089591571  0.068046293  0.000688052  0.000000000  0.059446706  9.622092857 
 0.250000000  1.092154640  0.987713922  0.067993814  0.072346589  0.000290803  0.089591571  0.084745559  0.000971427  0.000000000  0.070584010  8.882433808 
 0.259285592  1.125000000  1.021846603  0.071990386  0.076761637  0.000324594  0.135384880  0.091805696  0.001103524  0.000000000  0.077425752  8.205920484 
 0.295434838  1.250000000  1.151968731  0.088449610  0.094775426  0.000475192  0.167501857  0.118155506  0.001687131  0.000000000  0.095200769  7.609057575 
 0.336581648  1.375000000  1.283566831  0.106516138  0.114508146  0.000698545  0.182867008  0.146315434  0.002471103  0.000000000  0.114686544  6.969986528 
 0.375000000  1.474022994  1.389781346  0.122366764  0.131895859  0.000938083  0.182867008  0.171171545  0.003316324  0.000000000  0.131991355  6.438022272 
 0.386722347  1.500000000  1.418280789  0.126875962  0.136841227  0.001006946  0.223608468  0.178332436  0.003575422  0.000000000  0.138362411  6.193080883 
 0.447738843  1.625000000  1.557377923  0.150196256  0.162079509  0.001397633  0.241800035  0.213536952  0.005018012  0.000000000  0.163902039  5.739695429 
 0.500000000  1.714261745  1.660813350  0.168772662  0.182164054  0.001778521  0.241800035  0.243091521  0.006572366  0.000000000  0.184532373  5.394747108 
 0.524820413  1.750000000  1.704325139  0.176962731  0.191029587  0.001956300  0.273003580  0.256305939  0.007341336  0.000000000  0.195189254  5.221649993 
 0.624533401  1.875000000  1.864224107  0.208343095  0.224591167  0.002738809  0.273141068  0.307021404  0.010870090  0.000000000  0.230255981  4.964286778 
 0.625000000  1.875523314  1.864925229  0.208485707  0.224748004  0.002742653  0.273141068  0.307301434  0.010890400  0.000000000  0.230430965  4.858380146 
 0.687500000  1.937500000  1.952944316  0.226789893  0.244925025  0.003242696  0.290314638  0.344411556  0.013738300  0.000000000  0.254156352  0.000000000 

