xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var

 0.039006999  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.063805770  0.250000000  0.127436176  0.003966676  0.003917591  0.000000553  0.005360038  0.002695318  0.000000144  0.000000000  0.003403373  0.000000000 
 0.091104354  0.375000000  0.255382308  0.009968518  0.009779801  0.000004899  0.010709276  0.007497937  0.000002483  0.000000000  0.008652578  0.000553362 
 0.119212546  0.500000000  0.383503620  0.018163176  0.017759909  0.000021502  0.012164004  0.015578707  0.000018989  0.000000000  0.016001464  0.000312741 
 0.125000000  0.529952233  0.414009863  0.020458750  0.020015536  0.000029245  0.012164004  0.018385543  0.000027347  0.000000000  0.018271129  0.000082174 
 0.149892418  0.625000000  0.512263161  0.029116395  0.029162981  0.000063913  0.040333297  0.032683061  0.000122126  0.000000000  0.028061174 -0.000126996 
 0.180070773  0.750000000  0.640854502  0.042828557  0.044483296  0.000147332  0.066097449  0.051120933  0.000334336  0.000000000  0.042829340 -0.000321865 
 0.210331948  0.875000000  0.769465306  0.058699883  0.062524654  0.000307019  0.084162565  0.074186304  0.000722474  0.000000000  0.060335212 -0.000492235 
 0.241721212  1.000000000  0.898346204  0.076855874  0.083526084  0.000576029  0.088606532  0.103028884  0.001419003  0.000000000  0.080792455 -0.000642476 
 0.250000000  1.033819569  0.933164325  0.082179303  0.089792452  0.000674186  0.088606532  0.112625780  0.001661218  0.000000000  0.087159508 -0.000764335 
 0.276422782  1.125000000  1.028096061  0.097937014  0.108253888  0.000985960  0.139764269  0.144411070  0.002680492  0.000000000  0.116536990 -0.000860066 
 0.313992552  1.250000000  1.158619957  0.122130174  0.136263274  0.001574153  0.174415262  0.186574613  0.004682966  0.000000000  0.144259267 -0.000926144 
 0.355693835  1.375000000  1.290392477  0.149131940  0.167691442  0.002448878  0.186014920  0.235182946  0.007668049  0.000000000  0.175545349  0.004388594 
 0.375000000  1.428699289  1.347456841  0.161709924  0.182525986  0.002931992  0.186014920  0.258902931  0.009292726  0.000000000  0.190718284  0.004542478 
 0.404646327  1.500000000  1.424675337  0.179802494  0.203810129  0.003667815  0.238506043  0.294602977  0.012099056  0.000000000  0.220512512  0.004705816 
 0.462899311  1.625000000  1.562582589  0.214791283  0.244334425  0.005322471  0.258932594  0.359780087  0.018770120  0.000000000  0.261616177  0.004874866 
 0.500000000  1.693715091  1.640673721  0.235962946  0.269013571  0.006512031  0.258932594  0.401141124  0.023749783  0.000000000  0.287315820  0.005050963 
 0.535352843  1.750000000  1.707140363  0.254810093  0.290963263  0.007643839  0.302858381  0.439140225  0.028946974  0.000000000  0.315138613  0.005228867 
 0.625000000  1.870470611  1.857306207  0.299350247  0.342123310  0.010718554  0.302858381  0.531366912  0.044416369  0.000000000  0.368601611  0.005405871 
 0.628952402  1.875000000  1.863317600  0.301184047  0.344235645  0.010855206  0.355124970  0.535363735  0.045160329  0.000000000  0.371084150  0.005575979 
 0.687500000  1.937500000  1.948956792  0.327563889  0.374601859  0.012864282  0.381254240  0.594081763  0.056593522  0.000000000  0.404348421  0.000000000 

 0.125000000  0.036435570  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.060813207  0.127354895  0.004088555  0.004035073  0.000000619  0.000000000  0.004644286  0.000001070  0.000000000  0.003463480  0.000000000 
 0.375000000  0.088502834  0.255385030  0.010383458  0.010172029  0.000005555  0.000000000  0.012413317  0.000010290  0.000000000  0.008935977  0.642084853 
 0.500000000  0.117668696  0.383742529  0.019118187  0.018652537  0.000024834  0.000000000  0.023943998  0.000044892  0.000000000  0.016730275  0.649789997 
 0.536216189  0.125000000  0.420693311  0.022118305  0.021592757  0.000036154  0.008336254  0.027906537  0.000063669  0.000000000  0.019682344  0.000000000 
 0.625000000  0.149534069  0.512804579  0.030898454  0.030891945  0.000076205  0.008336254  0.038544808  0.000119759  0.000000000  0.029585754  0.000000000 
 0.750000000  0.181179771  0.641748173  0.045811811  0.047663415  0.000179907  0.008336254  0.057456178  0.000248719  0.000000000  0.045762588  0.000000000 
 0.875000000  0.212857122  0.770699538  0.063243617  0.067638080  0.000382615  0.008336254  0.081705453  0.000502054  0.000000000  0.065187225  0.127356944 
 1.000000000  0.245399838  0.899866207  0.083312243  0.091080798  0.000730121  0.008336254  0.111192784  0.000949468  0.000000000  0.088093929  0.128013598 
 1.018699825  0.250000000  0.919123542  0.086550300  0.094942946  0.000799045  0.028060061  0.115916669  0.001039001  0.000000000  0.092054196  0.128328564 
 1.125000000  0.281027295  1.029859355  0.106807596  0.118985861  0.001269708  0.028060061  0.142771183  0.001604281  0.000000000  0.130654430  0.036679154 
 1.250000000  0.319065582  1.160518879  0.133734504  0.150528145  0.002060182  0.028060061  0.179678712  0.002503616  0.000000000  0.161949842  0.092343369 
 1.375000000  0.360854072  1.292319023  0.163855791  0.186058494  0.003239407  0.028060061  0.224883219  0.003870201  0.000000000  0.197419757  0.128906283 
 1.415219655  0.375000000  1.334953843  0.174297051  0.198570028  0.003719542  0.051507804  0.240552560  0.004436481  0.000000000  0.210300119  0.128921425 
 1.500000000  0.409484281  1.426479100  0.198149820  0.227063233  0.004889120  0.051507804  0.273350763  0.005729098  0.000000000  0.251093739  0.129145722 
 1.625000000  0.467008876  1.564080259  0.237199478  0.272940683  0.007147842  0.051507804  0.328696419  0.008131792  0.000000000  0.297701643  0.021042638 
 1.687514278  0.500000000  1.634765825  0.258598333  0.298286180  0.008610753  0.074441775  0.360763812  0.009728154  0.000000000  0.324177705  0.108929771 
 1.750000000  0.538192460  1.707999215  0.281773664  0.325697304  0.010305289  0.074441775  0.393604609  0.011463919  0.000000000  0.359407089  0.130654010 
 1.868989874  0.625000000  1.855288519  0.330578838  0.382593103  0.014414277  0.077108233  0.465015044  0.015572183  0.000000000  0.418906764  0.131806315 
 1.875000000  0.630090218  1.863164555  0.333257515  0.385723851  0.014657207  0.077108233  0.468538566  0.015801292  0.000000000  0.422609408  0.044076787 
 1.937500000  0.687500000  1.948029937  0.362320446  0.419647114  0.017350845  0.108735878  0.506267002  0.018232147  0.000000000  0.459661540  0.090096599 

